DATE,CODE,NAME,12M LOW,12M HIGH,DAY LOW,DAY HIGH,DAY PRICE,PREVIOUS,CHANGE,CHANGE%,VOLUME,ADJUST,ADJUSTED,ADJUSTED PRICE
2008-12-29,^NASI,NSE All-Share Index,74.68,122.14,71.67,71.67,71.67,71.79,-0.12,0.17%,"16,350,000",,-,
2008-12-30,^NASI,NSE All-Share Index,74.68,122.14,72.63,72.63,72.63,71.67,0.96,1.32%,"28,330,000",,-,
2008-12-31,^NASI,NSE All-Share Index,73.71,121.58,73.37,73.37,73.37,72.63,0.74,1.01%,"5,730,000",,-,
2009-01-04,^NASI,NSE All-Share Index,74.68,122.14,59.47,59.47,59.47,59.49,-0.02,0.03%,"6,260,000",-,,
2009-01-07,^NASI,NSE All-Share Index,74.68,122.14,71.16,71.16,71.16,70.96,0.2,0.28%,"18,570,000",-,,
2009-01-09,^NASI,NSE All-Share Index,73.71,121.58,67.94,67.94,67.94,67.79,0.15,0.22%,"7,560,000",-,,
2009-01-10,^NASI,NSE All-Share Index,73.71,121.58,67.04,67.04,67.04,66.73,0.31,0.46%,"8,870,000",-,,
2009-01-12,^NASI,NSE All-Share Index,73.71,121.58,71.02,71.02,71.02,71.29,-0.27,0.38%,"6,080,000",-,,
2009-01-13,^NASI,NSE All-Share Index,74.68,122.14,71.98,71.98,71.98,72.44,-0.46,0.64%,"11,020,000",-,,
2009-01-14,^NASI,NSE All-Share Index,74.68,122.14,71.91,71.91,71.91,71.98,-0.07,0.10%,"6,160,000",-,,
2009-01-15,^NASI,NSE All-Share Index,74.68,122.14,71.68,71.68,71.68,71.91,-0.23,0.32%,"7,400,000",-,,
2009-01-16,^NASI,NSE All-Share Index,74.68,122.14,71.06,71.06,71.06,71.68,-0.62,0.87%,"11,930,000",-,,
2009-01-19,^NASI,NSE All-Share Index,74.68,122.14,70.21,70.21,70.21,71.06,-0.85,1.21%,"6,440,000",-,,
2009-01-20,^NASI,NSE All-Share Index,74.68,122.14,69.43,69.43,69.43,70.21,-0.78,1.12%,"9,630,000",-,,
2009-01-22,^NASI,NSE All-Share Index,74.68,122.14,68.09,68.09,68.09,68.49,-0.4,0.59%,"8,400,000",-,,
2009-01-23,^NASI,NSE All-Share Index,74.68,122.14,67.64,67.64,67.64,68.09,-0.45,0.67%,"12,290,000",-,,
2009-01-26,^NASI,NSE All-Share Index,74.68,122.14,68,68,68,67.64,0.36,0.53%,"10,760,000",-,,
2009-01-27,^NASI,NSE All-Share Index,74.68,122.14,68.25,68.25,68.25,68,0.25,0.37%,"18,250,000",-,,
2009-01-28,^NASI,NSE All-Share Index,74.68,122.14,68.22,68.22,68.22,68.25,-0.03,0.04%,"5,480,000",-,,
2009-01-29,^NASI,NSE All-Share Index,74.68,122.14,68.49,68.49,68.49,69.43,-0.94,1.37%,"8,680,000",-,,
2009-01-29,^NASI,NSE All-Share Index,74.68,122.14,67.93,67.93,67.93,68.22,-0.29,0.43%,"8,630,000",-,,
2009-01-30,^NASI,NSE All-Share Index,73.71,121.58,67.17,67.17,67.17,67.93,-0.76,1.13%,"5,040,000",-,,
2009-02-01,^NASI,NSE All-Share Index,73.71,121.58,74.2,74.2,74.2,73.37,0.83,1.12%,"3,750,000",-,,
2009-02-02,^NASI,NSE All-Share Index,73.71,121.58,66.23,66.23,66.23,67.17,-0.94,1.42%,"6,220,000",-,,
2009-02-03,^NASI,NSE All-Share Index,74.68,122.14,52.16,52.16,52.16,52.82,-0.66,1.27%,"13,230,000",-,,
2009-02-04,^NASI,NSE All-Share Index,73.71,121.58,63.99,63.99,63.99,64.71,-0.72,1.13%,"8,360,000",-,,
2009-02-04,^NASI,NSE All-Share Index,74.68,122.14,59.43,59.43,59.43,59.47,-0.04,0.07%,"9,500,000",-,,
2009-02-06,^NASI,NSE All-Share Index,74.68,122.14,58.99,58.99,58.99,59.75,-0.76,1.29%,"23,350,000",-,,
2009-02-07,^NASI,NSE All-Share Index,73.71,121.58,72.3,72.3,72.3,71.16,1.14,1.58%,"13,060,000",-,,
2009-02-09,^NASI,NSE All-Share Index,74.68,122.14,69.05,69.05,69.05,67.94,1.11,1.61%,"6,630,000",-,,
2009-02-10,^NASI,NSE All-Share Index,74.68,122.14,67.22,67.22,67.22,67.04,0.18,0.27%,"7,670,000",-,,
2009-02-11,^NASI,NSE All-Share Index,74.68,122.14,67.84,67.84,67.84,67.68,0.16,0.24%,"10,670,000",-,,
2009-02-12,^NASI,NSE All-Share Index,74.68,122.14,70.93,70.93,70.93,71.02,-0.09,0.13%,"15,140,000",-,,
2009-02-13,^NASI,NSE All-Share Index,74.68,122.14,61.79,61.79,61.79,62.03,-0.24,0.39%,"7,330,000",-,,
2009-02-16,^NASI,NSE All-Share Index,74.68,122.14,61.3,61.3,61.3,61.79,-0.49,0.80%,"7,770,000",-,,
2009-02-17,^NASI,NSE All-Share Index,74.68,122.14,60.84,60.84,60.84,61.3,-0.46,0.76%,"6,600,000",-,,
2009-02-18,^NASI,NSE All-Share Index,74.68,122.14,59.86,59.86,59.86,60.84,-0.98,1.64%,"9,130,000",-,,
2009-02-19,^NASI,NSE All-Share Index,74.68,122.14,58.97,58.97,58.97,59.86,-0.89,1.51%,"8,600,000",-,,
2009-02-20,^NASI,NSE All-Share Index,74.68,122.14,57.97,57.97,57.97,58.97,-1,1.73%,"4,120,000",-,,
2009-02-23,^NASI,NSE All-Share Index,74.68,122.14,57.32,57.32,57.32,57.97,-0.65,1.13%,"7,030,000",-,,
2009-02-24,^NASI,NSE All-Share Index,74.68,122.14,56.3,56.3,56.3,57.32,-1.02,1.81%,"7,170,000",-,,
2009-02-25,^NASI,NSE All-Share Index,74.68,122.14,55.36,55.36,55.36,56.3,-0.94,1.70%,"9,180,000",-,,
2009-02-26,^NASI,NSE All-Share Index,74.68,122.14,53.93,53.93,53.93,55.36,-1.43,2.65%,"5,310,000",-,,
2009-02-27,^NASI,NSE All-Share Index,73.71,121.58,52.82,52.82,52.82,53.93,-1.11,2.10%,"8,520,000",-,,
2009-03-02,^NASI,NSE All-Share Index,74.68,122.14,64.71,64.71,64.71,66.23,-1.52,2.35%,"11,230,000",-,,
2009-03-03,^NASI,NSE All-Share Index,74.68,122.14,51.74,51.74,51.74,52.16,-0.42,0.81%,"10,130,000",-,,
2009-03-04,^NASI,NSE All-Share Index,74.68,122.14,58.92,58.92,58.92,59.43,-0.51,0.87%,"14,600,000",-,,
2009-03-06,^NASI,NSE All-Share Index,74.68,122.14,60.6,60.6,60.6,58.99,1.61,2.66%,"15,590,000",-,,
2009-03-07,^NASI,NSE All-Share Index,74.68,122.14,73.27,73.27,73.27,72.3,0.97,1.32%,"21,120,000",-,,
2009-03-08,^NASI,NSE All-Share Index,74.68,122.14,71.33,71.33,71.33,71.43,-0.1,0.14%,"10,490,000",-,,
2009-03-09,^NASI,NSE All-Share Index,74.68,122.14,69.42,69.42,69.42,69.05,0.37,0.53%,"8,030,000",-,,
2009-03-11,^NASI,NSE All-Share Index,74.68,122.14,67.65,67.65,67.65,67.84,-0.19,0.28%,"15,630,000",-,,
2009-03-12,^NASI,NSE All-Share Index,74.68,122.14,70.51,70.51,70.51,70.93,-0.42,0.60%,"6,810,000",-,,
2009-03-13,^NASI,NSE All-Share Index,73.71,121.58,55.73,55.73,55.73,52.93,2.8,5.02%,"11,010,000",-,,
2009-03-16,^NASI,NSE All-Share Index,74.68,122.14,57.78,57.78,57.78,55.73,2.05,3.55%,"8,920,000",-,,
2009-03-17,^NASI,NSE All-Share Index,74.37,122.14,57.95,57.95,57.95,57.78,0.17,0.29%,"10,280,000",-,,
2009-03-18,^NASI,NSE All-Share Index,74.68,122.14,57.82,57.82,57.82,57.95,-0.13,0.22%,"6,060,000",-,,
2009-03-19,^NASI,NSE All-Share Index,74.68,122.14,57.05,57.05,57.05,57.82,-0.77,1.35%,"11,390,000",-,,
2009-03-20,^NASI,NSE All-Share Index,74.1,121.58,56.8,56.8,56.8,57.05,-0.25,0.44%,"5,020,000",-,,
2009-03-23,^NASI,NSE All-Share Index,74.68,122.14,56.29,56.29,56.29,56.8,-0.51,0.91%,"5,100,000",-,,
2009-03-24,^NASI,NSE All-Share Index,74.68,122.14,55.96,55.96,55.96,56.29,-0.33,0.59%,"5,630,000",-,,
2009-03-25,^NASI,NSE All-Share Index,74.68,122.14,56.12,56.12,56.12,55.96,0.16,0.29%,"19,410,000",-,,
2009-03-26,^NASI,NSE All-Share Index,73.71,121.58,56.78,56.78,56.78,56.12,0.66,1.16%,"5,250,000",-,,
2009-03-27,^NASI,NSE All-Share Index,74.68,122.14,58.05,58.05,58.05,56.78,1.27,2.19%,"9,290,000",-,,
2009-03-30,^NASI,NSE All-Share Index,74.68,122.14,58.88,58.88,58.88,58.05,0.83,1.41%,"8,750,000",-,,
2009-03-31,^NASI,NSE All-Share Index,74.68,122.14,59.49,59.49,59.49,58.88,0.61,1.03%,"12,670,000",-,,
2009-04-03,^NASI,NSE All-Share Index,74.68,122.14,51.11,51.11,51.11,51.74,-0.63,1.23%,"11,990,000",-,,
2009-04-05,^NASI,NSE All-Share Index,74.68,122.14,58.63,58.63,58.63,58.86,-0.23,0.39%,"10,420,000",-,,
2009-04-06,^NASI,NSE All-Share Index,74.68,122.14,61.01,61.01,61.01,60.6,0.41,0.67%,"13,140,000",-,,
2009-04-08,^NASI,NSE All-Share Index,74.68,122.14,71.43,71.43,71.43,71.33,0.1,0.14%,"15,620,000",-,,
2009-04-09,^NASI,NSE All-Share Index,74.68,122.14,69.14,69.14,69.14,69.42,-0.28,0.40%,"6,150,000",-,,
2009-04-11,^NASI,NSE All-Share Index,74.68,122.14,67.54,67.54,67.54,67.65,-0.11,0.16%,"11,340,000",-,,
2009-04-12,^NASI,NSE All-Share Index,74.68,122.14,70.17,70.17,70.17,70.51,-0.34,0.48%,"7,830,000",-,,
2009-04-14,^NASI,NSE All-Share Index,74.68,122.14,57.23,57.23,57.23,58.22,-0.99,1.73%,"3,930,000",-,,
2009-04-15,^NASI,NSE All-Share Index,74.68,122.14,57.26,57.26,57.26,57.23,0.03,0.05%,"6,570,000",-,,
2009-04-16,^NASI,NSE All-Share Index,74.68,122.14,56.86,56.86,56.86,57.26,-0.4,0.70%,"12,850,000",-,,
2009-04-17,^NASI,NSE All-Share Index,74.68,122.14,56.87,56.87,56.87,56.86,0.01,0.02%,"19,250,000",-,,
2009-04-20,^NASI,NSE All-Share Index,73.71,121.58,57.42,57.42,57.42,56.87,0.55,0.96%,"18,560,000",-,,
2009-04-21,^NASI,NSE All-Share Index,74.68,122.14,57.72,57.72,57.72,57.42,0.3,0.52%,"19,120,000",-,,
2009-04-22,^NASI,NSE All-Share Index,74.68,122.14,57.91,57.91,57.91,57.72,0.19,0.33%,"7,630,000",-,,
2009-04-23,^NASI,NSE All-Share Index,74.68,122.14,58.48,58.48,58.48,57.91,0.57,0.97%,"19,350,000",-,,
2009-04-24,^NASI,NSE All-Share Index,74.1,121.58,58.76,58.76,58.76,58.48,0.28,0.48%,"15,060,000",-,,
2009-04-27,^NASI,NSE All-Share Index,74.68,122.14,58.88,58.88,58.88,58.76,0.12,0.20%,"9,670,000",-,,
2009-04-28,^NASI,NSE All-Share Index,74.68,122.14,58.98,58.98,58.98,58.88,0.1,0.17%,"9,090,000",-,,
2009-04-29,^NASI,NSE All-Share Index,74.1,121.58,59,59,59,58.98,0.02,0.03%,"6,130,000",-,,
2009-04-30,^NASI,NSE All-Share Index,74.68,122.14,58.86,58.86,58.86,59,-0.14,0.24%,"6,900,000",-,,
2009-05-01,^NASI,NSE All-Share Index,74.68,122.14,74.14,74.14,74.14,74.2,-0.06,0.08%,"3,660,000",-,,
2009-05-02,^NASI,NSE All-Share Index,74.68,122.14,64.02,64.02,64.02,63.99,0.03,0.05%,"11,920,000",-,,
2009-05-03,^NASI,NSE All-Share Index,74.68,122.14,51.27,51.27,51.27,51.11,0.16,0.31%,"6,590,000",-,,
2009-05-05,^NASI,NSE All-Share Index,74.68,122.14,58.84,58.84,58.84,58.63,0.21,0.36%,"22,410,000",-,,
2009-05-06,^NASI,NSE All-Share Index,74.68,122.14,61.38,61.38,61.38,61.01,0.37,0.60%,"21,780,000",-,,
2009-05-08,^NASI,NSE All-Share Index,74.68,122.14,71.55,71.55,71.55,71.43,0.12,0.17%,"13,660,000",-,,
2009-05-10,^NASI,NSE All-Share Index,74.68,122.14,66.79,66.79,66.79,67.22,-0.43,0.64%,"6,630,000",-,,
2009-05-11,^NASI,NSE All-Share Index,74.68,122.14,67.52,67.52,67.52,67.54,-0.02,0.03%,"20,130,000",-,,
2009-05-13,^NASI,NSE All-Share Index,74.68,122.14,59.47,59.47,59.47,59.1,0.37,0.62%,"6,400,000",-,,
2009-05-14,^NASI,NSE All-Share Index,74.68,122.14,59.39,59.39,59.39,59.47,-0.08,0.13%,"8,390,000",-,,
2009-05-15,^NASI,NSE All-Share Index,74.68,122.14,59.83,59.83,59.83,59.39,0.44,0.74%,"6,230,000",-,,
2009-05-18,^NASI,NSE All-Share Index,74.68,122.14,59.85,59.85,59.85,59.83,0.02,0.03%,"7,330,000",-,,
2009-05-19,^NASI,NSE All-Share Index,74.37,122.14,59.86,59.86,59.86,59.85,0.01,0.02%,"11,150,000",-,,
2009-05-20,^NASI,NSE All-Share Index,74.68,122.14,60,60,60,59.86,0.14,0.23%,"27,790,000",-,,
2009-05-21,^NASI,NSE All-Share Index,74.68,122.14,59.72,59.72,59.72,60,-0.28,0.47%,"24,530,000",-,,
2009-05-22,^NASI,NSE All-Share Index,74.68,122.14,59.63,59.63,59.63,59.72,-0.09,0.15%,"13,000,000",-,,
2009-05-25,^NASI,NSE All-Share Index,74.37,122.14,59.47,59.47,59.47,59.63,-0.16,0.27%,"16,690,000",-,,
2009-05-26,^NASI,NSE All-Share Index,74.68,122.14,59.4,59.4,59.4,59.47,-0.07,0.12%,"26,480,000",-,,
2009-05-27,^NASI,NSE All-Share Index,74.68,122.14,59.58,59.58,59.58,59.4,0.18,0.30%,"22,600,000",-,,
2009-05-28,^NASI,NSE All-Share Index,74.68,122.14,59.7,59.7,59.7,59.58,0.12,0.20%,"21,960,000",-,,
2009-05-29,^NASI,NSE All-Share Index,73.71,121.58,59.75,59.75,59.75,59.7,0.05,0.08%,"20,300,000",-,,
2009-06-01,^NASI,NSE All-Share Index,74.68,122.14,73.94,73.94,73.94,74.14,-0.2,0.27%,"6,820,000",-,,
2009-06-02,^NASI,NSE All-Share Index,74.68,122.14,63.8,63.8,63.8,64.02,-0.22,0.34%,"3,500,000",-,,
2009-06-03,^NASI,NSE All-Share Index,74.68,122.14,51.28,51.28,51.28,51.27,0.01,0.02%,"13,460,000",-,,
2009-06-04,^NASI,NSE All-Share Index,74.68,122.14,59.53,59.53,59.53,58.92,0.61,1.02%,"8,020,000",-,,
2009-06-05,^NASI,NSE All-Share Index,74.68,122.14,58.8,58.8,58.8,58.84,-0.04,0.07%,"10,910,000",-,,
2009-06-07,^NASI,NSE All-Share Index,74.68,122.14,73.53,73.53,73.53,73.27,0.26,0.35%,"19,370,000",-,,
2009-06-08,^NASI,NSE All-Share Index,74.68,122.14,71.81,71.81,71.81,71.55,0.26,0.36%,"13,270,000",-,,
2009-06-10,^NASI,NSE All-Share Index,73.71,121.58,66.41,66.41,66.41,66.79,-0.38,0.57%,"9,070,000",-,,
2009-06-11,^NASI,NSE All-Share Index,74.68,122.14,68.12,68.12,68.12,67.52,0.6,0.88%,"11,750,000",-,,
2009-06-15,^NASI,NSE All-Share Index,74.68,122.14,64.52,64.52,64.52,63.92,0.6,0.93%,"17,880,000",-,,
2009-06-16,^NASI,NSE All-Share Index,74.68,122.14,65.36,65.36,65.36,64.52,0.84,1.29%,"16,450,000",-,,
2009-06-17,^NASI,NSE All-Share Index,74.68,122.14,66.44,66.44,66.44,65.36,1.08,1.63%,"18,210,000",-,,
2009-06-18,^NASI,NSE All-Share Index,74.68,122.14,69.2,69.2,69.2,66.44,2.76,3.99%,"27,720,000",-,,
2009-06-19,^NASI,NSE All-Share Index,74.68,122.14,70.52,70.52,70.52,69.2,1.32,1.87%,"26,150,000",-,,
2009-06-22,^NASI,NSE All-Share Index,74.68,122.14,71.7,71.7,71.7,70.52,1.18,1.65%,"14,420,000",-,,
2009-06-23,^NASI,NSE All-Share Index,74.68,122.14,71.21,71.21,71.21,71.7,-0.49,0.69%,"19,360,000",-,,
2009-06-24,^NASI,NSE All-Share Index,74.68,122.14,69.6,69.6,69.6,71.21,-1.61,2.31%,"12,850,000",-,,
2009-06-25,^NASI,NSE All-Share Index,74.68,122.14,69.74,69.74,69.74,69.6,0.14,0.20%,"24,260,000",-,,
2009-06-26,^NASI,NSE All-Share Index,74.68,122.14,70.01,70.01,70.01,69.74,0.27,0.39%,"6,860,000",-,,
2009-06-29,^NASI,NSE All-Share Index,74.68,122.14,69.99,69.99,69.99,70.01,-0.02,0.03%,"22,540,000",-,,
2009-06-30,^NASI,NSE All-Share Index,74.68,122.14,70.96,70.96,70.96,69.99,0.97,1.37%,"20,370,000",-,,
2009-07-01,^NASI,NSE All-Share Index,74.68,122.14,73.56,73.56,73.56,73.94,-0.38,0.52%,"9,250,000",-,,
2009-07-04,^NASI,NSE All-Share Index,73.71,121.58,59.48,59.48,59.48,59.53,-0.05,0.08%,"10,170,000",-,,
2009-07-05,^NASI,NSE All-Share Index,74.68,122.14,58.98,58.98,58.98,58.8,0.18,0.31%,"19,190,000",-,,
2009-07-07,^NASI,NSE All-Share Index,74.68,122.14,73.39,73.39,73.39,73.53,-0.14,0.19%,"12,560,000",-,,
2009-07-08,^NASI,NSE All-Share Index,74.68,122.14,71.98,71.98,71.98,71.81,0.17,0.24%,"8,300,000",-,,
2009-07-09,^NASI,NSE All-Share Index,74.68,122.14,69.91,69.91,69.91,69.14,0.77,1.10%,"4,830,000",-,,
2009-07-10,^NASI,NSE All-Share Index,74.68,122.14,65.84,65.84,65.84,66.41,-0.57,0.87%,"15,250,000",-,,
2009-07-12,^NASI,NSE All-Share Index,74.68,122.14,69.53,69.53,69.53,70.17,-0.64,0.92%,"12,580,000",-,,
2009-07-13,^NASI,NSE All-Share Index,74.68,122.14,71.37,71.37,71.37,71.6,-0.23,0.32%,"8,220,000",-,,
2009-07-14,^NASI,NSE All-Share Index,74.68,122.14,70.44,70.44,70.44,71.37,-0.93,1.32%,"13,140,000",-,,
2009-07-15,^NASI,NSE All-Share Index,74.68,122.14,69.98,69.98,69.98,70.44,-0.46,0.66%,"13,260,000",-,,
2009-07-16,^NASI,NSE All-Share Index,74.68,122.14,71.15,71.15,71.15,69.98,1.17,1.64%,"9,690,000",-,,
2009-07-17,^NASI,NSE All-Share Index,74.68,122.14,71.3,71.3,71.3,71.15,0.15,0.21%,"11,420,000",-,,
2009-07-20,^NASI,NSE All-Share Index,74.68,122.14,71.2,71.2,71.2,71.3,-0.1,0.14%,"8,360,000",-,,
2009-07-21,^NASI,NSE All-Share Index,74.68,122.14,71.42,71.42,71.42,71.2,0.22,0.31%,"6,600,000",-,,
2009-07-22,^NASI,NSE All-Share Index,74.68,122.14,71.63,71.63,71.63,71.42,0.21,0.29%,"10,340,000",-,,
2009-07-23,^NASI,NSE All-Share Index,74.68,122.14,71.79,71.79,71.79,71.63,0.16,0.22%,"15,880,000",-,,
2009-07-24,^NASI,NSE All-Share Index,74.68,122.14,71.85,71.85,71.85,71.79,0.06,0.08%,"6,770,000",-,,
2009-07-27,^NASI,NSE All-Share Index,74.68,122.14,71.61,71.61,71.61,71.85,-0.24,0.34%,"10,620,000",-,,
2009-07-28,^NASI,NSE All-Share Index,74.68,122.14,71.5,71.5,71.5,71.61,-0.11,0.15%,"8,700,000",-,,
2009-07-30,^NASI,NSE All-Share Index,74.68,122.14,70.99,70.99,70.99,71.5,-0.51,0.72%,"15,390,000",-,,
2009-07-31,^NASI,NSE All-Share Index,73.71,121.58,71.43,71.43,71.43,70.99,0.44,0.62%,"15,680,000",-,,
2009-08-01,^NASI,NSE All-Share Index,74.68,122.14,73.07,73.07,73.07,73.56,-0.49,0.67%,"6,170,000",-,,
2009-08-04,^NASI,NSE All-Share Index,73.71,121.58,59.03,59.03,59.03,59.48,-0.45,0.76%,"6,990,000",-,,
2009-08-05,^NASI,NSE All-Share Index,74.68,122.14,59,59,59,58.98,0.02,0.03%,"9,760,000",-,,
2009-08-06,^NASI,NSE All-Share Index,74.68,122.14,61.61,61.61,61.61,61.38,0.23,0.37%,"10,690,000",-,,
2009-08-07,^NASI,NSE All-Share Index,74.68,122.14,72.43,72.43,72.43,73.39,-0.96,1.33%,"16,380,000",-,,
2009-08-09,^NASI,NSE All-Share Index,74.68,122.14,68.44,68.44,68.44,69.91,-1.47,2.15%,"6,730,000",-,,
2009-08-10,^NASI,NSE All-Share Index,74.68,122.14,65.74,65.74,65.74,65.84,-0.1,0.15%,"10,070,000",-,,
2009-08-10,^NASI,NSE All-Share Index,74.68,122.14,71.59,71.59,71.59,71.98,-0.39,0.54%,"16,290,000",-,,
2009-08-12,^NASI,NSE All-Share Index,74.68,122.14,69.81,69.81,69.81,69.53,0.28,0.40%,"19,050,000",-,,
2009-08-13,^NASI,NSE All-Share Index,74.68,122.14,71.12,71.12,71.12,71.4,-0.28,0.39%,"16,280,000",-,,
2009-08-14,^NASI,NSE All-Share Index,74.68,122.14,71.27,71.27,71.27,71.12,0.15,0.21%,"15,220,000",-,,
2009-08-17,^NASI,NSE All-Share Index,74.68,122.14,70.62,70.62,70.62,71.27,-0.65,0.92%,"13,540,000",-,,
2009-08-18,^NASI,NSE All-Share Index,74.68,122.14,70.49,70.49,70.49,70.62,-0.13,0.18%,"10,110,000",-,,
2009-08-19,^NASI,NSE All-Share Index,74.68,122.14,70.21,70.21,70.21,70.49,-0.28,0.40%,"23,710,000",-,,
2009-08-20,^NASI,NSE All-Share Index,74.68,122.14,69.4,69.4,69.4,70.21,-0.81,1.17%,"17,930,000",-,,
2009-08-21,^NASI,NSE All-Share Index,74.68,122.14,69.16,69.16,69.16,69.4,-0.24,0.35%,"15,670,000",-,,
2009-08-24,^NASI,NSE All-Share Index,74.68,122.14,68.5,68.5,68.5,69.16,-0.66,0.96%,"12,130,000",-,,
2009-08-26,^NASI,NSE All-Share Index,74.68,122.14,67.82,67.82,67.82,68.5,-0.68,1.00%,"16,090,000",-,,
2009-08-27,^NASI,NSE All-Share Index,74.68,122.14,67.53,67.53,67.53,67.82,-0.29,0.43%,"14,520,000",-,,
2009-08-28,^NASI,NSE All-Share Index,74.68,122.14,67.2,67.2,67.2,67.53,-0.33,0.49%,"7,280,000",-,,
2009-08-31,^NASI,NSE All-Share Index,74.37,122.14,67.79,67.79,67.79,67.2,0.59,0.87%,"23,460,000",-,,
2009-09-01,^NASI,NSE All-Share Index,74.68,122.14,72.82,72.82,72.82,73.07,-0.25,0.34%,"10,530,000",-,,
2009-09-02,^NASI,NSE All-Share Index,74.68,122.14,63.42,63.42,63.42,63.8,-0.38,0.60%,"4,390,000",-,,
2009-09-03,^NASI,NSE All-Share Index,74.68,122.14,50.83,50.83,50.83,51.28,-0.45,0.89%,"7,140,000",-,,
2009-09-04,^NASI,NSE All-Share Index,74.68,122.14,58.22,58.22,58.22,59.03,-0.81,1.39%,"5,870,000",-,,
2009-09-06,^NASI,NSE All-Share Index,74.37,122.14,61.99,61.99,61.99,61.61,0.38,0.61%,"10,300,000",-,,
2009-09-07,^NASI,NSE All-Share Index,73.71,121.58,71.85,71.85,71.85,72.43,-0.58,0.81%,"6,990,000",-,,
2009-09-09,^NASI,NSE All-Share Index,74.68,122.14,68.34,68.34,68.34,68.44,-0.1,0.15%,"9,460,000",-,,
2009-09-10,^NASI,NSE All-Share Index,74.68,122.14,65.71,65.71,65.71,65.74,-0.03,0.05%,"11,500,000",-,,
2009-09-11,^NASI,NSE All-Share Index,74.68,122.14,68.23,68.23,68.23,68.12,0.11,0.16%,"10,380,000",-,,
2009-09-12,^NASI,NSE All-Share Index,74.37,122.14,69.83,69.83,69.83,69.81,0.02,0.03%,"14,360,000",-,,
2009-09-14,^NASI,NSE All-Share Index,74.68,122.14,68.33,68.33,68.33,68.1,0.23,0.34%,"9,140,000",-,,
2009-09-15,^NASI,NSE All-Share Index,74.68,122.14,68.13,68.13,68.13,68.33,-0.2,0.29%,"13,140,000",-,,
2009-09-16,^NASI,NSE All-Share Index,74.68,122.14,68.26,68.26,68.26,68.13,0.13,0.19%,"17,880,000",-,,
2009-09-17,^NASI,NSE All-Share Index,74.68,122.14,68.15,68.15,68.15,68.26,-0.11,0.16%,"18,890,000",-,,
2009-09-18,^NASI,NSE All-Share Index,74.68,122.14,67.95,67.95,67.95,68.15,-0.2,0.29%,"14,580,000",-,,
2009-09-22,^NASI,NSE All-Share Index,74.68,122.14,67.57,67.57,67.57,67.95,-0.38,0.56%,"11,250,000",-,,
2009-09-23,^NASI,NSE All-Share Index,73.71,121.58,67.81,67.81,67.81,67.57,0.24,0.35%,"21,950,000",-,,
2009-09-24,^NASI,NSE All-Share Index,74.68,122.14,68.14,68.14,68.14,67.81,0.33,0.48%,"12,010,000",-,,
2009-09-25,^NASI,NSE All-Share Index,74.68,122.14,67.62,67.62,67.62,68.14,-0.52,0.77%,"12,770,000",-,,
2009-09-28,^NASI,NSE All-Share Index,74.1,121.58,67.39,67.39,67.39,67.62,-0.23,0.34%,"6,820,000",-,,
2009-09-29,^NASI,NSE All-Share Index,74.68,122.14,67.21,67.21,67.21,67.39,-0.18,0.27%,"14,650,000",-,,
2009-09-30,^NASI,NSE All-Share Index,74.68,122.14,66.73,66.73,66.73,67.21,-0.48,0.72%,"16,970,000",-,,
2009-10-02,^NASI,NSE All-Share Index,74.68,122.14,63.12,63.12,63.12,63.42,-0.3,0.48%,"7,310,000",-,,
2009-10-03,^NASI,NSE All-Share Index,74.68,122.14,51.08,51.08,51.08,50.83,0.25,0.49%,"4,860,000",-,,
2009-10-06,^NASI,NSE All-Share Index,74.68,122.14,62.35,62.35,62.35,61.99,0.36,0.58%,"11,200,000",-,,
2009-10-07,^NASI,NSE All-Share Index,74.68,122.14,71.6,71.6,71.6,71.85,-0.25,0.35%,"16,450,000",-,,
2009-10-09,^NASI,NSE All-Share Index,74.68,122.14,67.87,67.87,67.87,68.34,-0.47,0.69%,"7,190,000",-,,
2009-10-11,^NASI,NSE All-Share Index,74.68,122.14,68.21,68.21,68.21,68.23,-0.02,0.03%,"15,330,000",-,,
2009-10-12,^NASI,NSE All-Share Index,73.71,121.58,70.14,70.14,70.14,69.83,0.31,0.44%,"8,670,000",-,,
2009-10-13,^NASI,NSE All-Share Index,74.68,122.14,65.89,65.89,65.89,65.62,0.27,0.41%,"14,400,000",-,,
2009-10-14,^NASI,NSE All-Share Index,74.68,122.14,65.9,65.9,65.9,65.89,0.01,0.02%,"20,080,000",-,,
2009-10-15,^NASI,NSE All-Share Index,74.37,122.14,66.16,66.16,66.16,65.9,0.26,0.39%,"10,700,000",-,,
2009-10-16,^NASI,NSE All-Share Index,74.68,122.14,66.71,66.71,66.71,66.16,0.55,0.82%,"12,800,000",-,,
2009-10-19,^NASI,NSE All-Share Index,74.68,122.14,66,66,66,66.71,-0.71,1.08%,"22,010,000",-,,
2009-10-21,^NASI,NSE All-Share Index,74.68,122.14,66.74,66.74,66.74,66,0.74,1.11%,"14,320,000",-,,
2009-10-22,^NASI,NSE All-Share Index,74.68,122.14,66.97,66.97,66.97,66.74,0.23,0.34%,"13,520,000",-,,
2009-10-26,^NASI,NSE All-Share Index,74.68,122.14,67.25,67.25,67.25,67.09,0.16,0.24%,"9,340,000",-,,
2009-10-27,^NASI,NSE All-Share Index,74.68,122.14,67.09,67.09,67.09,67.25,-0.16,0.24%,"31,080,000",-,,
